,File_ID,project,path,area,relative_path,filename,ext,lines,Initial Author,Latest Author,Most Frequent Author,Unique Authors,Initial Commit,Latest Commit,Total Commits,Total Inserts,Total Deletes
626,626,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\StringExtensions.cs,StringExtensions.cs,.cs,11,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
627,627,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\TestPackageInitializer.cs,TestPackageInitializer.cs,.cs,28,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
628,628,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\TestProjects\SampleConsole\Program.cs,Program.cs,.cs,17,Brett V. Forsgren,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
629,629,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\TestProjects\SampleConsole\Readme.md,Readme.md,.md,3,Brett V. Forsgren,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
630,630,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\TestProjects\SampleConsole\Subdirectory\AnotherProgram.cs,AnotherProgram.cs,.cs,17,Brett V. Forsgren,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
631,631,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\TestProjects\SampleConsole\Subdirectory\Tutorial.md,Tutorial.md,.md,0,Brett V. Forsgren,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
632,632,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\TestUtility\TestAssets.cs,TestAssets.cs,.cs,20,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
633,633,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\TextSpanToLinePositionSpanTransformerTests.cs,TextSpanToLinePositionSpanTransformerTests.cs,.cs,27,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
634,634,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\Utility\AsyncLazyTests.cs,AsyncLazyTests.cs,.cs,56,Unknown,Unknown,Unknown,1,,,1,0,0
635,635,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\WorkspaceExtensionsTests.cs,WorkspaceExtensionsTests.cs,.cs,55,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
636,636,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\WorkspaceRunRequestTest.cs,WorkspaceRunRequestTest.cs,.cs,44,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
637,637,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\WorkspaceServerTests.cs,WorkspaceServerTests.cs,.cs,364,Brett V. Forsgren,Diego Colombo,Jon Sequeira,1,,,1,0,0
638,638,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\WorkspaceServerTestsCore.cs,WorkspaceServerTestsCore.cs,.cs,36,Brett V. Forsgren,Jon Sequeira,Brett V. Forsgren,1,,,1,0,0
639,639,src,,Microsoft.DotNet.Interactive.CSharpProject.Tests,src\Microsoft.DotNet.Interactive.CSharpProject.Tests\WorkspaceTests.cs,WorkspaceTests.cs,.cs,57,Brett V. Forsgren,Diego Colombo,Jon Sequeira,1,,,1,0,0
640,640,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\CodeSubmission.cs,CodeSubmission.cs,.cs,228,Diego Colombo,Shyam Namboodiripad,Diego Colombo,1,,,1,0,0
641,641,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\DisplayElement.cs,DisplayElement.cs,.cs,18,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
642,642,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ErrorElement.cs,ErrorElement.cs,.cs,22,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
643,643,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\IDataElement.cs,IDataElement.cs,.cs,10,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
644,644,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\InputField.cs,InputField.cs,.cs,48,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
645,645,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\InteractiveDocument.cs,InteractiveDocument.cs,.cs,438,Diego Colombo,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
646,646,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\InteractiveDocumentElement.cs,InteractiveDocumentElement.cs,.cs,43,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
647,647,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\InteractiveDocumentOutputElement.cs,InteractiveDocumentOutputElement.cs,.cs,7,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
648,648,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Json\ByteArrayConverter.cs,ByteArrayConverter.cs,.cs,27,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
649,649,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Json\DataDictionaryConverter.cs,DataDictionaryConverter.cs,.cs,84,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
650,650,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\JsonConverter.cs,JsonConverter.cs,.cs,30,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
651,651,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\JsonReaderExtensions.cs,JsonReaderExtensions.cs,.cs,65,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
652,652,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Jupyter\InputCellMetadata.cs,InputCellMetadata.cs,.cs,18,Diego Colombo,Brett V. Forsgren,Diego Colombo,1,,,1,0,0
653,653,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Jupyter\InteractiveDocumentConverter.cs,InteractiveDocumentConverter.cs,.cs,92,Jon Sequeira,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
654,654,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Jupyter\InteractiveDocumentElementConverter.cs,InteractiveDocumentElementConverter.cs,.cs,187,Jon Sequeira,Shyam Namboodiripad,Brett V. Forsgren,1,,,1,0,0
655,655,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Jupyter\InteractiveDocumentExtensions.cs,InteractiveDocumentExtensions.cs,.cs,51,Jon Sequeira,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
656,656,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Jupyter\InteractiveDocumentOutputElementConverter.cs,InteractiveDocumentOutputElementConverter.cs,.cs,244,Jon Sequeira,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
657,657,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Jupyter\JsonElementExtensions.cs,JsonElementExtensions.cs,.cs,25,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
658,658,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Jupyter\Notebook.cs,Notebook.cs,.cs,120,Unknown,Unknown,Unknown,1,,,1,0,0
659,659,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\KernelInfo.cs,KernelInfo.cs,.cs,61,Jon Sequeira,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
660,660,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\KernelInfoCollection.cs,KernelInfoCollection.cs,.cs,117,Jon Sequeira,Brett V. Forsgren,Jon Sequeira,1,,,1,0,0
661,661,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\DocumentSerializationType.cs,DocumentSerializationType.cs,.cs,9,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
662,662,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\InteractiveDocumentConverter.cs,InteractiveDocumentConverter.cs,.cs,85,Jon Sequeira,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
663,663,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\KernelInfoCollectionConverter.cs,KernelInfoCollectionConverter.cs,.cs,77,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
664,664,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\KernelInfoConverter.cs,KernelInfoConverter.cs,.cs,80,Jon Sequeira,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
665,665,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookErrorResponse.cs,NotebookErrorResponse.cs,.cs,16,Unknown,Unknown,Unknown,1,,,1,0,0
666,666,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParseOrSerializeRequest.cs,NotebookParseOrSerializeRequest.cs,.cs,33,Unknown,Unknown,Unknown,1,,,1,0,0
667,667,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParseRequest.cs,NotebookParseRequest.cs,.cs,17,Unknown,Unknown,Unknown,1,,,1,0,0
668,668,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParseRequestConverter.cs,NotebookParseRequestConverter.cs,.cs,118,Unknown,Unknown,Unknown,1,,,1,0,0
669,669,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParseResponse.cs,NotebookParseResponse.cs,.cs,16,Unknown,Unknown,Unknown,1,,,1,0,0
670,670,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParseResponseConverter.cs,NotebookParseResponseConverter.cs,.cs,89,Unknown,Unknown,Unknown,1,,,1,0,0
671,671,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParserServer.cs,NotebookParserServer.cs,.cs,120,Unknown,Unknown,Unknown,1,,,1,0,0
672,672,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParserServerExtensions.cs,NotebookParserServerExtensions.cs,.cs,20,Unknown,Unknown,Unknown,1,,,1,0,0
673,673,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookParserServerResponse.cs,NotebookParserServerResponse.cs,.cs,28,Unknown,Unknown,Unknown,1,,,1,0,0
674,674,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookSerializeRequest.cs,NotebookSerializeRequest.cs,.cs,19,Unknown,Unknown,Unknown,1,,,1,0,0
675,675,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\NotebookSerializeResponse.cs,NotebookSerializeResponse.cs,.cs,16,Unknown,Unknown,Unknown,1,,,1,0,0
676,676,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\ParserServerSerializer.cs,ParserServerSerializer.cs,.cs,34,Brett V. Forsgren,Jon Sequeira,Jon Sequeira,1,,,1,0,0
677,677,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ParserServer\RequestType.cs,RequestType.cs,.cs,9,Brett V. Forsgren,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
678,678,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\ReturnValueElement.cs,ReturnValueElement.cs,.cs,20,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
679,679,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\TextElement.cs,TextElement.cs,.cs,16,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
680,680,src,,Microsoft.DotNet.Interactive.Documents,src\Microsoft.DotNet.Interactive.Documents\Utility\StringExtension.cs,StringExtension.cs,.cs,44,Unknown,Unknown,Unknown,1,,,1,0,0
681,681,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\CodeSubmissionFormatTests.cs,CodeSubmissionFormatTests.cs,.cs,639,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
682,682,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\CodeSubmissionFormatTests.dib_file_can_be_round_tripped_through_read_and_write_without_the_content_changing.approved.dib,CodeSubmissionFormatTests.dib_file_can_be_round_tripped_through_read_and_write_without_the_content_changing.approved.dib,.dib,27,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
683,683,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\DocumentFormatTestsBase.cs,DocumentFormatTestsBase.cs,.cs,26,Diego Colombo,Brett V. Forsgren,Jon Sequeira,1,,,1,0,0
684,684,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\ImportNotebookTests.cs,ImportNotebookTests.cs,.cs,174,Jon Sequeira,Osvaldo Calles,Jon Sequeira,1,,,1,0,0
685,685,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\JupyterFormatTests.cs,JupyterFormatTests.cs,.cs,1651,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
686,686,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\KernelInfoCollectionTests.cs,KernelInfoCollectionTests.cs,.cs,71,Jon Sequeira,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
687,687,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\KernelInfoTests.cs,KernelInfoTests.cs,.cs,19,Jon Sequeira,Brett V. Forsgren,Brett V. Forsgren,1,,,1,0,0
688,688,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\NotebookParserServerTests_ObjectInterface.cs,NotebookParserServerTests_ObjectInterface.cs,.cs,527,Unknown,Unknown,Unknown,1,,,1,0,0
689,689,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\NotebookParserServerTests_Serialization.cs,NotebookParserServerTests_Serialization.cs,.cs,97,Unknown,Unknown,Unknown,1,,,1,0,0
690,690,src,,Microsoft.DotNet.Interactive.Documents.Tests,src\Microsoft.DotNet.Interactive.Documents.Tests\NotebookParserServerTests_TextInterface.cs,NotebookParserServerTests_TextInterface.cs,.cs,169,Unknown,Unknown,Unknown,1,,,1,0,0
691,691,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\ConnectSQLiteCommand.cs,ConnectSQLiteCommand.cs,.cs,30,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
692,692,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\DataFrameKernelExtension.cs,DataFrameKernelExtension.cs,.cs,217,Diego Colombo,Osvaldo Calles,Diego Colombo,1,,,1,0,0
693,693,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\ExplainCodeExtension.cs,ExplainCodeExtension.cs,.cs,39,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
694,694,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\ExplainCSharpCode.cs,ExplainCSharpCode.cs,.cs,140,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
695,695,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\InspectExtension.cs,InspectExtension.cs,.cs,217,Vlad Zarytovskii,Diego Colombo,Jon Sequeira,1,,,1,0,0
696,696,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\CSharpCompiler\CSharpCompilationFailedException.cs,CSharpCompilationFailedException.cs,.cs,25,Vlad Zarytovskii,Osvaldo Calles,Diego Colombo,1,,,1,0,0
697,697,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\CSharpCompiler\CSharpCompilationResult.cs,CSharpCompilationResult.cs,.cs,21,Vlad Zarytovskii,Osvaldo Calles,Diego Colombo,1,,,1,0,0
698,698,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\CSharpCompiler\CSharpCompiler.cs,CSharpCompiler.cs,.cs,65,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
699,699,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\CSharpDecompiler\CSharpDecompiler.cs,CSharpDecompiler.cs,.cs,39,Vlad Zarytovskii,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
700,700,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\Defaults.cs,Defaults.cs,.cs,77,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
701,701,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\Extensions\TypeExtensions.cs,TypeExtensions.cs,.cs,12,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
702,702,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\ILDecompiler\ILDecompiler.cs,ILDecompiler.cs,.cs,31,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
703,703,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\InspectionOptions.cs,InspectionOptions.cs,.cs,28,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
704,704,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\InspectionResult.cs,InspectionResult.cs,.cs,28,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
705,705,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\Inspector.cs,Inspector.cs,.cs,64,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
706,706,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\JitAsmDecompiler\CustomAssemblyLoadContext.cs,CustomAssemblyLoadContext.cs,.cs,49,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
707,707,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\JitAsmDecompiler\JitAsmDecompiler.cs,JitAsmDecompiler.cs,.cs,307,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
708,708,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\JitAsmDecompiler\JitAsmSymbolResolver.cs,JitAsmSymbolResolver.cs,.cs,63,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
709,709,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\JitAsmDecompiler\MemoryCodeReader.cs,MemoryCodeReader.cs,.cs,53,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
710,710,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\JitAsmDecompiler\Pool.cs,Pool.cs,.cs,61,Vlad Zarytovskii,Diego Colombo,Diego Colombo,1,,,1,0,0
711,711,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\PdbDebugInfoProvider.cs,PdbDebugInfoProvider.cs,.cs,108,Vlad Zarytovskii,Diego Colombo,Brett V. Forsgren,1,,,1,0,0
712,712,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\Inspector\README.md,README.md,.md,6,Vlad Zarytovskii,Vlad Zarytovskii,Vlad Zarytovskii,1,,,1,0,0
713,713,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\RecordTranscriptExtension.cs,RecordTranscriptExtension.cs,.cs,63,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
714,714,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\SQLiteKernel.cs,SQLiteKernel.cs,.cs,93,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
715,715,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\SQLiteKernelConnector.cs,SQLiteKernelConnector.cs,.cs,25,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
716,716,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\SQLiteKernelExtension.cs,SQLiteKernelExtension.cs,.cs,28,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
717,717,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\SqlKernelUtils.cs,SqlKernelUtils.cs,.cs,36,Cory Rivera,Diego Colombo,Cory Rivera,1,,,1,0,0
718,718,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\StringExtensions.cs,StringExtensions.cs,.cs,18,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
719,719,src,,Microsoft.DotNet.Interactive.ExtensionLab,src\Microsoft.DotNet.Interactive.ExtensionLab\System.Collections.Generic\EnumerableExtensions.cs,EnumerableExtensions.cs,.cs,32,Jon Sequeira,Diego Colombo,Diego Colombo,1,,,1,0,0
720,720,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\DataFrameKernelExtensionTests.cs,DataFrameKernelExtensionTests.cs,.cs,53,Diego Colombo,Jon Sequeira,Diego Colombo,1,,,1,0,0
721,721,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\DataFrameTypeGeneratorTests.cs,DataFrameTypeGeneratorTests.cs,.cs,209,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
722,722,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\ExplainCodeExtensionTest.cs,ExplainCodeExtensionTest.cs,.cs,67,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
723,723,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\InspectTests.cs,InspectTests.cs,.cs,269,Vlad Zarytovskii,Jon Sequeira,Diego Colombo,1,,,1,0,0
724,724,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\SQLiteConnectionTests.cs,SQLiteConnectionTests.cs,.cs,135,Jon Sequeira,Osvaldo Calles,Diego Colombo,1,,,1,0,0
725,725,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\SQLiteKernelExtensionTests.cs,SQLiteKernelExtensionTests.cs,.cs,97,Jon Sequeira,Osvaldo Calles,Diego Colombo,1,,,1,0,0
726,726,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\StringExtensions.cs,StringExtensions.cs,.cs,24,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
727,727,src,,Microsoft.DotNet.Interactive.ExtensionLab.Tests,src\Microsoft.DotNet.Interactive.ExtensionLab.Tests\TranscriptTests.cs,TranscriptTests.cs,.cs,46,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
728,728,src,,Microsoft.DotNet.Interactive.Formatting,src\Microsoft.DotNet.Interactive.Formatting\AnonymousTypeFormatter{T}.cs,AnonymousTypeFormatter{T}.cs,.cs,33,Diego Colombo,Diego Colombo,Jon Sequeira,1,,,1,0,0
729,729,src,,Microsoft.DotNet.Interactive.Formatting,src\Microsoft.DotNet.Interactive.Formatting\Csv\CsvFormatter.cs,CsvFormatter.cs,.cs,70,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
730,730,src,,Microsoft.DotNet.Interactive.Formatting,src\Microsoft.DotNet.Interactive.Formatting\Csv\CsvFormatter{T}.cs,CsvFormatter{T}.cs,.cs,127,Jon Sequeira,Jon Sequeira,Jon Sequeira,1,,,1,0,0
731,731,src,,Microsoft.DotNet.Interactive.Formatting,src\Microsoft.DotNet.Interactive.Formatting\DataDictionaryConverter.cs,DataDictionaryConverter.cs,.cs,102,Diego Colombo,Diego Colombo,Diego Colombo,1,,,1,0,0
732,732,src,,Microsoft.DotNet.Interactive.Formatting,src\Microsoft.DotNet.Interactive.Formatting\Destructurer.cs,Destructurer.cs,.cs,51,Diego Colombo,Jon Sequeira,Jon Sequeira,1,,,1,0,0
733,733,src,,Microsoft.DotNet.Interactive.Formatting,src\Microsoft.DotNet.Interactive.Formatting\Destructurer{T}.cs,Destructurer{T}.cs,.cs,105,Diego Colombo,Shyam Namboodiripad,Jon Sequeira,1,,,1,0,0
